id,set_id,condition,target,lure,answer,pred,correct,pred_is_lure,values,names,group,names_target
L3-44-00966-letter,L3-44-00966,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'O', 'v2': 'N'}",letter,
L3-44-00967-letter,L3-44-00967,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'O', 'v2': 'T'}",letter,
L3-44-00968-letter,L3-44-00968,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'J', 'v2': 'D'}",letter,
L3-44-00969-letter,L3-44-00969,letter,,,3,3,True,False,"{'v2': 3, 'v1': 3}","{'v1': 'A', 'v2': 'G'}",letter,
L3-44-00970-letter,L3-44-00970,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'T', 'v2': 'P'}",letter,
L3-44-00971-letter,L3-44-00971,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'L', 'v2': 'E'}",letter,
L3-44-00972-letter,L3-44-00972,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'I', 'v2': 'M'}",letter,
L3-44-00973-letter,L3-44-00973,letter,,,0,0,True,False,"{'v2': 5, 'v1': 0}","{'v1': 'K', 'v2': 'D'}",letter,
L3-44-00974-letter,L3-44-00974,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'E', 'v2': 'M'}",letter,
L3-44-00975-letter,L3-44-00975,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'J', 'v2': 'P'}",letter,
L3-44-00976-letter,L3-44-00976,letter,,,0,0,True,False,"{'v2': 9, 'v1': 0}","{'v1': 'I', 'v2': 'E'}",letter,
L3-44-00977-letter,L3-44-00977,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'S', 'v2': 'K'}",letter,
L3-44-00978-letter,L3-44-00978,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'R', 'v2': 'B'}",letter,
L3-44-00979-letter,L3-44-00979,letter,,,3,-3,False,False,"{'v2': 0, 'v1': 3}","{'v1': 'C', 'v2': 'X'}",letter,
L3-44-00980-letter,L3-44-00980,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'W', 'v2': 'G'}",letter,
L3-44-00981-letter,L3-44-00981,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'J', 'v2': 'U'}",letter,
L3-44-00982-letter,L3-44-00982,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'D', 'v2': 'B'}",letter,
L3-44-00983-letter,L3-44-00983,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'G', 'v2': 'K'}",letter,
L3-44-00984-letter,L3-44-00984,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'C', 'v2': 'G'}",letter,
L3-44-00985-letter,L3-44-00985,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'X', 'v2': 'F'}",letter,
L3-44-00986-letter,L3-44-00986,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'L', 'v2': 'A'}",letter,
L3-44-00987-letter,L3-44-00987,letter,,,1,1,True,False,"{'v2': 2, 'v1': 1}","{'v1': 'J', 'v2': 'V'}",letter,
L3-44-00988-letter,L3-44-00988,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'E', 'v2': 'P'}",letter,
L3-44-00989-letter,L3-44-00989,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'H', 'v2': 'L'}",letter,
L3-44-00990-letter,L3-44-00990,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'E', 'v2': 'O'}",letter,
L3-44-00991-letter,L3-44-00991,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'Z', 'v2': 'J'}",letter,
L3-44-00992-letter,L3-44-00992,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'Z', 'v2': 'K'}",letter,
L3-44-00993-letter,L3-44-00993,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'F', 'v2': 'P'}",letter,
L3-44-00994-letter,L3-44-00994,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'D', 'v2': 'C'}",letter,
L3-44-00995-letter,L3-44-00995,letter,,,4,4,True,False,"{'v2': 3, 'v1': 4}","{'v1': 'H', 'v2': 'S'}",letter,
L3-44-00996-letter,L3-44-00996,letter,,,1,1,True,False,"{'v2': 7, 'v1': 1}","{'v1': 'V', 'v2': 'Q'}",letter,
L3-44-00997-letter,L3-44-00997,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'U', 'v2': 'B'}",letter,
L3-44-00998-letter,L3-44-00998,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'E', 'v2': 'D'}",letter,
L3-44-00999-letter,L3-44-00999,letter,,,8,8,True,False,"{'v2': 3, 'v1': 8}","{'v1': 'Q', 'v2': 'C'}",letter,
L3-44-01000-letter,L3-44-01000,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'G', 'v2': 'Y'}",letter,
L3-44-01001-letter,L3-44-01001,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'U', 'v2': 'R'}",letter,
L3-44-01002-letter,L3-44-01002,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'U', 'v2': 'Z'}",letter,
L3-44-01003-letter,L3-44-01003,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'Q', 'v2': 'N'}",letter,
L3-44-01004-letter,L3-44-01004,letter,,,8,8,True,False,"{'v2': 5, 'v1': 8}","{'v1': 'B', 'v2': 'L'}",letter,
L3-44-01005-letter,L3-44-01005,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'S', 'v2': 'M'}",letter,
L3-44-01006-letter,L3-44-01006,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'J', 'v2': 'P'}",letter,
L3-44-01007-letter,L3-44-01007,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'C', 'v2': 'A'}",letter,
L3-44-01008-letter,L3-44-01008,letter,,,0,0,True,False,"{'v2': 8, 'v1': 0}","{'v1': 'G', 'v2': 'E'}",letter,
L3-44-01009-letter,L3-44-01009,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'A', 'v2': 'V'}",letter,
L3-44-01010-letter,L3-44-01010,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'K', 'v2': 'H'}",letter,
L3-44-01011-letter,L3-44-01011,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'C', 'v2': 'X'}",letter,
L3-44-01012-letter,L3-44-01012,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'Q', 'v2': 'A'}",letter,
L3-44-01013-letter,L3-44-01013,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'L', 'v2': 'B'}",letter,
L3-44-01014-letter,L3-44-01014,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'A', 'v2': 'F'}",letter,
L3-44-01015-letter,L3-44-01015,letter,,,3,3,True,False,"{'v2': 3, 'v1': 3}","{'v1': 'F', 'v2': 'G'}",letter,
L3-44-01016-letter,L3-44-01016,letter,,,0,0,True,False,"{'v2': 9, 'v1': 0}","{'v1': 'Y', 'v2': 'X'}",letter,
L3-44-01017-letter,L3-44-01017,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'A', 'v2': 'Q'}",letter,
L3-44-01018-letter,L3-44-01018,letter,,,2,2,True,False,"{'v2': 6, 'v1': 2}","{'v1': 'Q', 'v2': 'N'}",letter,
L3-44-01019-letter,L3-44-01019,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'N', 'v2': 'S'}",letter,
L3-44-01020-letter,L3-44-01020,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'X', 'v2': 'B'}",letter,
L3-44-01021-letter,L3-44-01021,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'W', 'v2': 'K'}",letter,
L3-44-01022-letter,L3-44-01022,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'O', 'v2': 'C'}",letter,
L3-44-01023-letter,L3-44-01023,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'I', 'v2': 'B'}",letter,
L3-44-01024-letter,L3-44-01024,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'K', 'v2': 'W'}",letter,
L3-44-01025-letter,L3-44-01025,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'Z', 'v2': 'F'}",letter,
L3-44-01026-letter,L3-44-01026,letter,,,8,8,True,False,"{'v2': 6, 'v1': 8}","{'v1': 'C', 'v2': 'W'}",letter,
L3-44-01027-letter,L3-44-01027,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'C', 'v2': 'V'}",letter,
L3-44-01028-letter,L3-44-01028,letter,,,8,8,True,False,"{'v2': 3, 'v1': 8}","{'v1': 'Y', 'v2': 'P'}",letter,
L3-44-01029-letter,L3-44-01029,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'G', 'v2': 'Y'}",letter,
L3-44-01030-letter,L3-44-01030,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'X', 'v2': 'N'}",letter,
L3-44-01031-letter,L3-44-01031,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'N', 'v2': 'J'}",letter,
L3-44-01032-letter,L3-44-01032,letter,,,7,7,True,False,"{'v2': 6, 'v1': 7}","{'v1': 'D', 'v2': 'H'}",letter,
L3-44-01033-letter,L3-44-01033,letter,,,6,6,True,False,"{'v2': 3, 'v1': 6}","{'v1': 'P', 'v2': 'L'}",letter,
L3-44-01034-letter,L3-44-01034,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'M', 'v2': 'J'}",letter,
L3-44-01035-letter,L3-44-01035,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'R', 'v2': 'S'}",letter,
L3-44-01036-letter,L3-44-01036,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'I', 'v2': 'H'}",letter,
L3-44-01037-letter,L3-44-01037,letter,,,9,9,True,False,"{'v2': 3, 'v1': 9}","{'v1': 'Q', 'v2': 'U'}",letter,
L3-44-01038-letter,L3-44-01038,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'J', 'v2': 'I'}",letter,
L3-44-01039-letter,L3-44-01039,letter,,,3,3,True,False,"{'v2': 5, 'v1': 3}","{'v1': 'R', 'v2': 'A'}",letter,
L3-44-01040-letter,L3-44-01040,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'D', 'v2': 'F'}",letter,
L3-44-01041-letter,L3-44-01041,letter,,,0,-1,False,False,"{'v2': 1, 'v1': 0}","{'v1': 'O', 'v2': 'F'}",letter,
L3-44-01042-letter,L3-44-01042,letter,,,7,6,False,False,"{'v2': 0, 'v1': 7}","{'v1': 'B', 'v2': 'I'}",letter,
L3-44-01043-letter,L3-44-01043,letter,,,0,0,True,False,"{'v2': 2, 'v1': 0}","{'v1': 'M', 'v2': 'J'}",letter,
L3-44-01044-letter,L3-44-01044,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'I', 'v2': 'X'}",letter,
L3-44-01045-letter,L3-44-01045,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'C', 'v2': 'Q'}",letter,
L3-44-01046-letter,L3-44-01046,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'R', 'v2': 'I'}",letter,
L3-44-01047-letter,L3-44-01047,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'M', 'v2': 'V'}",letter,
L3-44-01048-letter,L3-44-01048,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'X', 'v2': 'S'}",letter,
L3-44-01049-letter,L3-44-01049,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'V', 'v2': 'M'}",letter,
L3-44-01050-letter,L3-44-01050,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'Z', 'v2': 'V'}",letter,
L3-44-01051-letter,L3-44-01051,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'M', 'v2': 'Z'}",letter,
L3-44-01052-letter,L3-44-01052,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'A', 'v2': 'F'}",letter,
L3-44-01053-letter,L3-44-01053,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'M', 'v2': 'U'}",letter,
L3-44-01054-letter,L3-44-01054,letter,,,1,1,True,False,"{'v2': 5, 'v1': 1}","{'v1': 'D', 'v2': 'M'}",letter,
L3-44-01055-letter,L3-44-01055,letter,,,0,0,True,False,"{'v2': 2, 'v1': 0}","{'v1': 'U', 'v2': 'Y'}",letter,
L3-44-01056-letter,L3-44-01056,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'N', 'v2': 'U'}",letter,
L3-44-01057-letter,L3-44-01057,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'E', 'v2': 'Y'}",letter,
L3-44-01058-letter,L3-44-01058,letter,,,8,8,True,False,"{'v2': 3, 'v1': 8}","{'v1': 'Q', 'v2': 'M'}",letter,
L3-44-01059-letter,L3-44-01059,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'B', 'v2': 'C'}",letter,
L3-44-01060-letter,L3-44-01060,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'P', 'v2': 'A'}",letter,
L3-44-01061-letter,L3-44-01061,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'Z', 'v2': 'Q'}",letter,
L3-44-01062-letter,L3-44-01062,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'S', 'v2': 'Q'}",letter,
L3-44-01063-letter,L3-44-01063,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'J', 'v2': 'U'}",letter,
L3-44-01064-letter,L3-44-01064,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'E', 'v2': 'J'}",letter,
L3-44-01065-letter,L3-44-01065,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'B', 'v2': 'W'}",letter,
L3-44-01066-letter,L3-44-01066,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'F', 'v2': 'H'}",letter,
L3-44-01067-letter,L3-44-01067,letter,,,8,8,True,False,"{'v2': 2, 'v1': 8}","{'v1': 'D', 'v2': 'H'}",letter,
L3-44-01068-letter,L3-44-01068,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'R', 'v2': 'D'}",letter,
L3-44-01069-letter,L3-44-01069,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'Y', 'v2': 'I'}",letter,
L3-44-01070-letter,L3-44-01070,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'T', 'v2': 'O'}",letter,
L3-44-01071-letter,L3-44-01071,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'M', 'v2': 'H'}",letter,
L3-44-01072-letter,L3-44-01072,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'K', 'v2': 'M'}",letter,
L3-44-01073-letter,L3-44-01073,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'I', 'v2': 'N'}",letter,
L3-44-01074-letter,L3-44-01074,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'M', 'v2': 'F'}",letter,
L3-44-01075-letter,L3-44-01075,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'B', 'v2': 'H'}",letter,
L3-44-01076-letter,L3-44-01076,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'Z', 'v2': 'H'}",letter,
L3-44-01077-letter,L3-44-01077,letter,,,0,0,True,False,"{'v2': 2, 'v1': 0}","{'v1': 'I', 'v2': 'A'}",letter,
L3-44-01078-letter,L3-44-01078,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'C', 'v2': 'O'}",letter,
L3-44-01079-letter,L3-44-01079,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'R', 'v2': 'G'}",letter,
L3-44-01080-letter,L3-44-01080,letter,,,7,7,True,False,"{'v2': 6, 'v1': 7}","{'v1': 'N', 'v2': 'V'}",letter,
L3-44-01081-letter,L3-44-01081,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'O', 'v2': 'U'}",letter,
L3-44-01082-letter,L3-44-01082,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'R', 'v2': 'D'}",letter,
L3-44-01083-letter,L3-44-01083,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'F', 'v2': 'G'}",letter,
L3-44-01084-letter,L3-44-01084,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'T', 'v2': 'J'}",letter,
L3-44-01085-letter,L3-44-01085,letter,,,9,9,True,False,"{'v2': 9, 'v1': 9}","{'v1': 'S', 'v2': 'E'}",letter,
L3-44-01086-letter,L3-44-01086,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'Y', 'v2': 'F'}",letter,
L3-44-01087-letter,L3-44-01087,letter,,,8,8,True,False,"{'v2': 8, 'v1': 8}","{'v1': 'H', 'v2': 'T'}",letter,
L3-44-01088-letter,L3-44-01088,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'N', 'v2': 'K'}",letter,
L3-44-01089-letter,L3-44-01089,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'V', 'v2': 'Y'}",letter,
L3-44-01090-letter,L3-44-01090,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'K', 'v2': 'R'}",letter,
L3-44-01091-letter,L3-44-01091,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'E', 'v2': 'M'}",letter,
L3-44-01092-letter,L3-44-01092,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'C', 'v2': 'U'}",letter,
L3-44-01093-letter,L3-44-01093,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'X', 'v2': 'W'}",letter,
L3-44-01094-letter,L3-44-01094,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'G', 'v2': 'J'}",letter,
L3-44-01095-letter,L3-44-01095,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'U', 'v2': 'B'}",letter,
L3-44-01096-letter,L3-44-01096,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'N', 'v2': 'S'}",letter,
L3-44-01097-letter,L3-44-01097,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'D', 'v2': 'W'}",letter,
L3-44-01098-letter,L3-44-01098,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'P', 'v2': 'F'}",letter,
L3-44-01099-letter,L3-44-01099,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'I', 'v2': 'T'}",letter,
L3-44-01100-letter,L3-44-01100,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'H', 'v2': 'C'}",letter,
L3-44-01101-letter,L3-44-01101,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'W', 'v2': 'C'}",letter,
L3-44-01102-letter,L3-44-01102,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'F', 'v2': 'M'}",letter,
L3-44-01103-letter,L3-44-01103,letter,,,0,0,True,False,"{'v2': 9, 'v1': 0}","{'v1': 'A', 'v2': 'O'}",letter,
L3-44-01104-letter,L3-44-01104,letter,,,9,3,False,False,"{'v2': 0, 'v1': 9}","{'v1': 'G', 'v2': 'X'}",letter,
L3-44-01105-letter,L3-44-01105,letter,,,5,5,True,False,"{'v2': 3, 'v1': 5}","{'v1': 'P', 'v2': 'V'}",letter,
L3-44-01106-letter,L3-44-01106,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'H', 'v2': 'Y'}",letter,
L3-44-01107-letter,L3-44-01107,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'E', 'v2': 'X'}",letter,
L3-44-01108-letter,L3-44-01108,letter,,,2,2,True,False,"{'v2': 3, 'v1': 2}","{'v1': 'K', 'v2': 'D'}",letter,
L3-44-01109-letter,L3-44-01109,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'W', 'v2': 'J'}",letter,
L3-44-01110-letter,L3-44-01110,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'Z', 'v2': 'U'}",letter,
L3-44-01111-letter,L3-44-01111,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'N', 'v2': 'V'}",letter,
L3-44-01112-letter,L3-44-01112,letter,,,0,0,True,False,"{'v2': 1, 'v1': 0}","{'v1': 'R', 'v2': 'G'}",letter,
L3-44-01113-letter,L3-44-01113,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'J', 'v2': 'R'}",letter,
L3-44-01114-letter,L3-44-01114,letter,,,6,6,True,False,"{'v2': 3, 'v1': 6}","{'v1': 'D', 'v2': 'X'}",letter,
L3-44-01115-letter,L3-44-01115,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'U', 'v2': 'T'}",letter,
L3-44-01116-letter,L3-44-01116,letter,,,8,8,True,False,"{'v2': 6, 'v1': 8}","{'v1': 'X', 'v2': 'L'}",letter,
L3-44-01117-letter,L3-44-01117,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'F', 'v2': 'W'}",letter,
L3-44-01118-letter,L3-44-01118,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'Z', 'v2': 'S'}",letter,
L3-44-01119-letter,L3-44-01119,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'G', 'v2': 'X'}",letter,
L3-44-01120-letter,L3-44-01120,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'K', 'v2': 'W'}",letter,
L3-44-01121-letter,L3-44-01121,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'B', 'v2': 'H'}",letter,
L3-44-01122-letter,L3-44-01122,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'L', 'v2': 'K'}",letter,
L3-44-01123-letter,L3-44-01123,letter,,,5,5,True,False,"{'v2': 3, 'v1': 5}","{'v1': 'F', 'v2': 'I'}",letter,
L3-44-01124-letter,L3-44-01124,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'R', 'v2': 'W'}",letter,
L3-44-01125-letter,L3-44-01125,letter,,,8,8,True,False,"{'v2': 6, 'v1': 8}","{'v1': 'J', 'v2': 'R'}",letter,
L3-44-01126-letter,L3-44-01126,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'O', 'v2': 'C'}",letter,
L3-44-01127-letter,L3-44-01127,letter,,,0,0,True,False,"{'v2': 1, 'v1': 0}","{'v1': 'N', 'v2': 'G'}",letter,
L3-44-01128-letter,L3-44-01128,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'L', 'v2': 'Z'}",letter,
L3-44-01129-letter,L3-44-01129,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'Y', 'v2': 'V'}",letter,
L3-44-01130-letter,L3-44-01130,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'D', 'v2': 'V'}",letter,
L3-44-01131-letter,L3-44-01131,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'J', 'v2': 'A'}",letter,
L3-44-01132-letter,L3-44-01132,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'C', 'v2': 'W'}",letter,
L3-44-01133-letter,L3-44-01133,letter,,,2,2,True,False,"{'v2': 3, 'v1': 2}","{'v1': 'G', 'v2': 'J'}",letter,
L3-44-01134-letter,L3-44-01134,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'Z', 'v2': 'E'}",letter,
L3-44-01135-letter,L3-44-01135,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'M', 'v2': 'P'}",letter,
L3-44-01136-letter,L3-44-01136,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'T', 'v2': 'R'}",letter,
L3-44-01137-letter,L3-44-01137,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'J', 'v2': 'N'}",letter,
L3-44-01138-letter,L3-44-01138,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'W', 'v2': 'Y'}",letter,
L3-44-01139-letter,L3-44-01139,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'V', 'v2': 'O'}",letter,
L3-44-01140-letter,L3-44-01140,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'Q', 'v2': 'W'}",letter,
L3-44-01141-letter,L3-44-01141,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'T', 'v2': 'E'}",letter,
L3-44-01142-letter,L3-44-01142,letter,,,9,9,True,False,"{'v2': 2, 'v1': 9}","{'v1': 'F', 'v2': 'O'}",letter,
L3-44-01143-letter,L3-44-01143,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'Q', 'v2': 'K'}",letter,
L3-44-01144-letter,L3-44-01144,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'O', 'v2': 'Q'}",letter,
L3-44-01145-letter,L3-44-01145,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'Z', 'v2': 'K'}",letter,
L3-44-01146-letter,L3-44-01146,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'A', 'v2': 'K'}",letter,
L3-44-01147-letter,L3-44-01147,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'O', 'v2': 'V'}",letter,
L3-44-01148-letter,L3-44-01148,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'N', 'v2': 'E'}",letter,
L3-44-01149-letter,L3-44-01149,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'D', 'v2': 'O'}",letter,
L3-44-01150-letter,L3-44-01150,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'N', 'v2': 'B'}",letter,
L3-44-01151-letter,L3-44-01151,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'L', 'v2': 'Y'}",letter,
L3-44-01152-letter,L3-44-01152,letter,,,7,7,True,False,"{'v2': 3, 'v1': 7}","{'v1': 'O', 'v2': 'E'}",letter,
L3-44-01153-letter,L3-44-01153,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'R', 'v2': 'K'}",letter,
