id,set_id,condition,target,lure,answer,pred,correct,pred_is_lure,values,names,group,names_target
L3-44-00483-letter,L3-44-00483,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'V', 'v2': 'W'}",letter,
L3-44-00484-letter,L3-44-00484,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'K', 'v2': 'C'}",letter,
L3-44-00485-letter,L3-44-00485,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'Z', 'v2': 'P'}",letter,
L3-44-00486-letter,L3-44-00486,letter,,,3,3,True,False,"{'v2': 2, 'v1': 3}","{'v1': 'B', 'v2': 'Y'}",letter,
L3-44-00487-letter,L3-44-00487,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'D', 'v2': 'C'}",letter,
L3-44-00488-letter,L3-44-00488,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'P', 'v2': 'O'}",letter,
L3-44-00489-letter,L3-44-00489,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'Q', 'v2': 'I'}",letter,
L3-44-00490-letter,L3-44-00490,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'A', 'v2': 'V'}",letter,
L3-44-00491-letter,L3-44-00491,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'S', 'v2': 'F'}",letter,
L3-44-00492-letter,L3-44-00492,letter,,,9,9,True,False,"{'v2': 2, 'v1': 9}","{'v1': 'G', 'v2': 'U'}",letter,
L3-44-00493-letter,L3-44-00493,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'O', 'v2': 'W'}",letter,
L3-44-00494-letter,L3-44-00494,letter,,,1,1,True,False,"{'v2': 7, 'v1': 1}","{'v1': 'T', 'v2': 'C'}",letter,
L3-44-00495-letter,L3-44-00495,letter,,,3,3,True,False,"{'v2': 5, 'v1': 3}","{'v1': 'B', 'v2': 'Y'}",letter,
L3-44-00496-letter,L3-44-00496,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'Z', 'v2': 'M'}",letter,
L3-44-00497-letter,L3-44-00497,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'H', 'v2': 'Y'}",letter,
L3-44-00498-letter,L3-44-00498,letter,,,0,0,True,False,"{'v2': 5, 'v1': 0}","{'v1': 'H', 'v2': 'L'}",letter,
L3-44-00499-letter,L3-44-00499,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'I', 'v2': 'V'}",letter,
L3-44-00500-letter,L3-44-00500,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'F', 'v2': 'P'}",letter,
L3-44-00501-letter,L3-44-00501,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'K', 'v2': 'U'}",letter,
L3-44-00502-letter,L3-44-00502,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'A', 'v2': 'Y'}",letter,
L3-44-00503-letter,L3-44-00503,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'V', 'v2': 'P'}",letter,
L3-44-00504-letter,L3-44-00504,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'V', 'v2': 'U'}",letter,
L3-44-00505-letter,L3-44-00505,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'A', 'v2': 'C'}",letter,
L3-44-00506-letter,L3-44-00506,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'V', 'v2': 'G'}",letter,
L3-44-00507-letter,L3-44-00507,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'Y', 'v2': 'U'}",letter,
L3-44-00508-letter,L3-44-00508,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'T', 'v2': 'O'}",letter,
L3-44-00509-letter,L3-44-00509,letter,,,3,3,True,False,"{'v2': 2, 'v1': 3}","{'v1': 'T', 'v2': 'P'}",letter,
L3-44-00510-letter,L3-44-00510,letter,,,1,1,True,False,"{'v2': 5, 'v1': 1}","{'v1': 'G', 'v2': 'N'}",letter,
L3-44-00511-letter,L3-44-00511,letter,,,5,5,True,False,"{'v2': 3, 'v1': 5}","{'v1': 'A', 'v2': 'S'}",letter,
L3-44-00512-letter,L3-44-00512,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'Y', 'v2': 'W'}",letter,
L3-44-00513-letter,L3-44-00513,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'Q', 'v2': 'Z'}",letter,
L3-44-00514-letter,L3-44-00514,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'X', 'v2': 'V'}",letter,
L3-44-00515-letter,L3-44-00515,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'P', 'v2': 'M'}",letter,
L3-44-00516-letter,L3-44-00516,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'A', 'v2': 'E'}",letter,
L3-44-00517-letter,L3-44-00517,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'K', 'v2': 'D'}",letter,
L3-44-00518-letter,L3-44-00518,letter,,,3,3,True,False,"{'v2': 2, 'v1': 3}","{'v1': 'S', 'v2': 'N'}",letter,
L3-44-00519-letter,L3-44-00519,letter,,,4,4,True,False,"{'v2': 5, 'v1': 4}","{'v1': 'S', 'v2': 'Y'}",letter,
L3-44-00520-letter,L3-44-00520,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'J', 'v2': 'O'}",letter,
L3-44-00521-letter,L3-44-00521,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'M', 'v2': 'U'}",letter,
L3-44-00522-letter,L3-44-00522,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'R', 'v2': 'E'}",letter,
L3-44-00523-letter,L3-44-00523,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'D', 'v2': 'C'}",letter,
L3-44-00524-letter,L3-44-00524,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'L', 'v2': 'H'}",letter,
L3-44-00525-letter,L3-44-00525,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'F', 'v2': 'Q'}",letter,
L3-44-00526-letter,L3-44-00526,letter,,,1,1,True,False,"{'v2': 5, 'v1': 1}","{'v1': 'T', 'v2': 'J'}",letter,
L3-44-00527-letter,L3-44-00527,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'Z', 'v2': 'C'}",letter,
L3-44-00528-letter,L3-44-00528,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'P', 'v2': 'V'}",letter,
L3-44-00529-letter,L3-44-00529,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'R', 'v2': 'L'}",letter,
L3-44-00530-letter,L3-44-00530,letter,,,2,2,True,False,"{'v2': 6, 'v1': 2}","{'v1': 'G', 'v2': 'N'}",letter,
L3-44-00531-letter,L3-44-00531,letter,,,8,8,True,False,"{'v2': 8, 'v1': 8}","{'v1': 'J', 'v2': 'B'}",letter,
L3-44-00532-letter,L3-44-00532,letter,,,0,0,True,False,"{'v2': 1, 'v1': 0}","{'v1': 'L', 'v2': 'R'}",letter,
L3-44-00533-letter,L3-44-00533,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'I', 'v2': 'A'}",letter,
L3-44-00534-letter,L3-44-00534,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'R', 'v2': 'I'}",letter,
L3-44-00535-letter,L3-44-00535,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'I', 'v2': 'D'}",letter,
L3-44-00536-letter,L3-44-00536,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'P', 'v2': 'G'}",letter,
L3-44-00537-letter,L3-44-00537,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'R', 'v2': 'Q'}",letter,
L3-44-00538-letter,L3-44-00538,letter,,,1,1,True,False,"{'v2': 3, 'v1': 1}","{'v1': 'U', 'v2': 'E'}",letter,
L3-44-00539-letter,L3-44-00539,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'G', 'v2': 'B'}",letter,
L3-44-00540-letter,L3-44-00540,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'J', 'v2': 'V'}",letter,
L3-44-00541-letter,L3-44-00541,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'B', 'v2': 'P'}",letter,
L3-44-00542-letter,L3-44-00542,letter,,,8,8,True,False,"{'v2': 5, 'v1': 8}","{'v1': 'M', 'v2': 'D'}",letter,
L3-44-00543-letter,L3-44-00543,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'X', 'v2': 'C'}",letter,
L3-44-00544-letter,L3-44-00544,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'R', 'v2': 'A'}",letter,
L3-44-00545-letter,L3-44-00545,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'O', 'v2': 'S'}",letter,
L3-44-00546-letter,L3-44-00546,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'J', 'v2': 'M'}",letter,
L3-44-00547-letter,L3-44-00547,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'I', 'v2': 'Z'}",letter,
L3-44-00548-letter,L3-44-00548,letter,,,4,4,True,False,"{'v2': 5, 'v1': 4}","{'v1': 'Q', 'v2': 'X'}",letter,
L3-44-00549-letter,L3-44-00549,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'M', 'v2': 'A'}",letter,
L3-44-00550-letter,L3-44-00550,letter,,,4,4,True,False,"{'v2': 5, 'v1': 4}","{'v1': 'G', 'v2': 'E'}",letter,
L3-44-00551-letter,L3-44-00551,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'S', 'v2': 'I'}",letter,
L3-44-00552-letter,L3-44-00552,letter,,,1,1,True,False,"{'v2': 2, 'v1': 1}","{'v1': 'D', 'v2': 'P'}",letter,
L3-44-00553-letter,L3-44-00553,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'E', 'v2': 'I'}",letter,
L3-44-00554-letter,L3-44-00554,letter,,,7,7,True,False,"{'v2': 0, 'v1': 7}","{'v1': 'S', 'v2': 'Z'}",letter,
L3-44-00555-letter,L3-44-00555,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'B', 'v2': 'W'}",letter,
L3-44-00556-letter,L3-44-00556,letter,,,1,1,True,False,"{'v2': 7, 'v1': 1}","{'v1': 'J', 'v2': 'Z'}",letter,
L3-44-00557-letter,L3-44-00557,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'P', 'v2': 'Q'}",letter,
L3-44-00558-letter,L3-44-00558,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'L', 'v2': 'Z'}",letter,
L3-44-00559-letter,L3-44-00559,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'A', 'v2': 'E'}",letter,
L3-44-00560-letter,L3-44-00560,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'A', 'v2': 'S'}",letter,
L3-44-00561-letter,L3-44-00561,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'T', 'v2': 'D'}",letter,
L3-44-00562-letter,L3-44-00562,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'F', 'v2': 'B'}",letter,
L3-44-00563-letter,L3-44-00563,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'K', 'v2': 'T'}",letter,
L3-44-00564-letter,L3-44-00564,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'S', 'v2': 'K'}",letter,
L3-44-00565-letter,L3-44-00565,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'H', 'v2': 'G'}",letter,
L3-44-00566-letter,L3-44-00566,letter,,,7,7,True,False,"{'v2': 6, 'v1': 7}","{'v1': 'N', 'v2': 'Q'}",letter,
L3-44-00567-letter,L3-44-00567,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'J', 'v2': 'Z'}",letter,
L3-44-00568-letter,L3-44-00568,letter,,,8,8,True,False,"{'v2': 6, 'v1': 8}","{'v1': 'I', 'v2': 'Y'}",letter,
L3-44-00569-letter,L3-44-00569,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'Z', 'v2': 'W'}",letter,
L3-44-00570-letter,L3-44-00570,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'C', 'v2': 'X'}",letter,
L3-44-00571-letter,L3-44-00571,letter,,,1,1,True,False,"{'v2': 3, 'v1': 1}","{'v1': 'H', 'v2': 'M'}",letter,
L3-44-00572-letter,L3-44-00572,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'S', 'v2': 'O'}",letter,
L3-44-00573-letter,L3-44-00573,letter,,,7,7,True,False,"{'v2': 0, 'v1': 7}","{'v1': 'Q', 'v2': 'A'}",letter,
L3-44-00574-letter,L3-44-00574,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'O', 'v2': 'M'}",letter,
L3-44-00575-letter,L3-44-00575,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'C', 'v2': 'B'}",letter,
L3-44-00576-letter,L3-44-00576,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'U', 'v2': 'X'}",letter,
L3-44-00577-letter,L3-44-00577,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'B', 'v2': 'W'}",letter,
L3-44-00578-letter,L3-44-00578,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'J', 'v2': 'H'}",letter,
L3-44-00579-letter,L3-44-00579,letter,,,9,9,True,False,"{'v2': 2, 'v1': 9}","{'v1': 'B', 'v2': 'R'}",letter,
L3-44-00580-letter,L3-44-00580,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'W', 'v2': 'A'}",letter,
L3-44-00581-letter,L3-44-00581,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'A', 'v2': 'E'}",letter,
L3-44-00582-letter,L3-44-00582,letter,,,9,9,True,False,"{'v2': 2, 'v1': 9}","{'v1': 'M', 'v2': 'K'}",letter,
L3-44-00583-letter,L3-44-00583,letter,,,1,1,True,False,"{'v2': 5, 'v1': 1}","{'v1': 'I', 'v2': 'C'}",letter,
L3-44-00584-letter,L3-44-00584,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'P', 'v2': 'G'}",letter,
L3-44-00585-letter,L3-44-00585,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'H', 'v2': 'J'}",letter,
L3-44-00586-letter,L3-44-00586,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'D', 'v2': 'M'}",letter,
L3-44-00587-letter,L3-44-00587,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'R', 'v2': 'E'}",letter,
L3-44-00588-letter,L3-44-00588,letter,,,8,8,True,False,"{'v2': 7, 'v1': 8}","{'v1': 'W', 'v2': 'V'}",letter,
L3-44-00589-letter,L3-44-00589,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'S', 'v2': 'W'}",letter,
L3-44-00590-letter,L3-44-00590,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'J', 'v2': 'S'}",letter,
L3-44-00591-letter,L3-44-00591,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'K', 'v2': 'Q'}",letter,
L3-44-00592-letter,L3-44-00592,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'N', 'v2': 'X'}",letter,
L3-44-00593-letter,L3-44-00593,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'N', 'v2': 'V'}",letter,
L3-44-00594-letter,L3-44-00594,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'Z', 'v2': 'H'}",letter,
L3-44-00595-letter,L3-44-00595,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'A', 'v2': 'V'}",letter,
L3-44-00596-letter,L3-44-00596,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'F', 'v2': 'D'}",letter,
L3-44-00597-letter,L3-44-00597,letter,,,4,4,True,False,"{'v2': 3, 'v1': 4}","{'v1': 'C', 'v2': 'D'}",letter,
L3-44-00598-letter,L3-44-00598,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'L', 'v2': 'B'}",letter,
L3-44-00599-letter,L3-44-00599,letter,,,0,0,True,False,"{'v2': 8, 'v1': 0}","{'v1': 'D', 'v2': 'R'}",letter,
L3-44-00600-letter,L3-44-00600,letter,,,0,0,True,False,"{'v2': 8, 'v1': 0}","{'v1': 'O', 'v2': 'Q'}",letter,
L3-44-00601-letter,L3-44-00601,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'D', 'v2': 'M'}",letter,
L3-44-00602-letter,L3-44-00602,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'N', 'v2': 'F'}",letter,
L3-44-00603-letter,L3-44-00603,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'M', 'v2': 'B'}",letter,
L3-44-00604-letter,L3-44-00604,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'U', 'v2': 'B'}",letter,
L3-44-00605-letter,L3-44-00605,letter,,,8,8,True,False,"{'v2': 2, 'v1': 8}","{'v1': 'S', 'v2': 'L'}",letter,
L3-44-00606-letter,L3-44-00606,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'V', 'v2': 'I'}",letter,
L3-44-00607-letter,L3-44-00607,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'B', 'v2': 'R'}",letter,
L3-44-00608-letter,L3-44-00608,letter,,,4,4,True,False,"{'v2': 3, 'v1': 4}","{'v1': 'T', 'v2': 'L'}",letter,
L3-44-00609-letter,L3-44-00609,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'Y', 'v2': 'Z'}",letter,
L3-44-00610-letter,L3-44-00610,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'K', 'v2': 'N'}",letter,
L3-44-00611-letter,L3-44-00611,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'L', 'v2': 'Z'}",letter,
L3-44-00612-letter,L3-44-00612,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'F', 'v2': 'K'}",letter,
L3-44-00613-letter,L3-44-00613,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'D', 'v2': 'E'}",letter,
L3-44-00614-letter,L3-44-00614,letter,,,9,9,True,False,"{'v2': 1, 'v1': 9}","{'v1': 'Y', 'v2': 'L'}",letter,
L3-44-00615-letter,L3-44-00615,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'D', 'v2': 'T'}",letter,
L3-44-00616-letter,L3-44-00616,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'V', 'v2': 'P'}",letter,
L3-44-00617-letter,L3-44-00617,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'D', 'v2': 'Y'}",letter,
L3-44-00618-letter,L3-44-00618,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'H', 'v2': 'M'}",letter,
L3-44-00619-letter,L3-44-00619,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'V', 'v2': 'J'}",letter,
L3-44-00620-letter,L3-44-00620,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'R', 'v2': 'J'}",letter,
L3-44-00621-letter,L3-44-00621,letter,,,2,2,True,False,"{'v2': 6, 'v1': 2}","{'v1': 'R', 'v2': 'G'}",letter,
L3-44-00622-letter,L3-44-00622,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'A', 'v2': 'M'}",letter,
L3-44-00623-letter,L3-44-00623,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'E', 'v2': 'Q'}",letter,
L3-44-00624-letter,L3-44-00624,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'X', 'v2': 'S'}",letter,
L3-44-00625-letter,L3-44-00625,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'L', 'v2': 'E'}",letter,
L3-44-00626-letter,L3-44-00626,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'I', 'v2': 'K'}",letter,
L3-44-00627-letter,L3-44-00627,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'M', 'v2': 'A'}",letter,
L3-44-00628-letter,L3-44-00628,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'X', 'v2': 'R'}",letter,
L3-44-00629-letter,L3-44-00629,letter,,,6,6,True,False,"{'v2': 3, 'v1': 6}","{'v1': 'W', 'v2': 'T'}",letter,
L3-44-00630-letter,L3-44-00630,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'F', 'v2': 'K'}",letter,
L3-44-00631-letter,L3-44-00631,letter,,,7,7,True,False,"{'v2': 0, 'v1': 7}","{'v1': 'F', 'v2': 'K'}",letter,
L3-44-00632-letter,L3-44-00632,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'E', 'v2': 'L'}",letter,
L3-44-00633-letter,L3-44-00633,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'T', 'v2': 'I'}",letter,
L3-44-00634-letter,L3-44-00634,letter,,,0,0,True,False,"{'v2': 1, 'v1': 0}","{'v1': 'C', 'v2': 'B'}",letter,
L3-44-00635-letter,L3-44-00635,letter,,,0,0,True,False,"{'v2': 9, 'v1': 0}","{'v1': 'K', 'v2': 'M'}",letter,
L3-44-00636-letter,L3-44-00636,letter,,,2,2,True,False,"{'v2': 6, 'v1': 2}","{'v1': 'R', 'v2': 'Z'}",letter,
L3-44-00637-letter,L3-44-00637,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'T', 'v2': 'X'}",letter,
L3-44-00638-letter,L3-44-00638,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'T', 'v2': 'P'}",letter,
L3-44-00639-letter,L3-44-00639,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'T', 'v2': 'E'}",letter,
L3-44-00640-letter,L3-44-00640,letter,,,8,8,True,False,"{'v2': 5, 'v1': 8}","{'v1': 'Y', 'v2': 'R'}",letter,
L3-44-00641-letter,L3-44-00641,letter,,,0,0,True,False,"{'v2': 8, 'v1': 0}","{'v1': 'F', 'v2': 'J'}",letter,
L3-44-00642-letter,L3-44-00642,letter,,,4,4,True,False,"{'v2': 3, 'v1': 4}","{'v1': 'R', 'v2': 'N'}",letter,
L3-44-00643-letter,L3-44-00643,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'Y', 'v2': 'L'}",letter,
L3-44-00644-letter,L3-44-00644,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'G', 'v2': 'V'}",letter,
L3-44-00645-letter,L3-44-00645,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'W', 'v2': 'Q'}",letter,
L3-44-00646-letter,L3-44-00646,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'C', 'v2': 'P'}",letter,
L3-44-00647-letter,L3-44-00647,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'T', 'v2': 'F'}",letter,
L3-44-00648-letter,L3-44-00648,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'A', 'v2': 'T'}",letter,
L3-44-00649-letter,L3-44-00649,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'V', 'v2': 'P'}",letter,
L3-44-00650-letter,L3-44-00650,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'C', 'v2': 'T'}",letter,
L3-44-00651-letter,L3-44-00651,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'M', 'v2': 'K'}",letter,
L3-44-00652-letter,L3-44-00652,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'J', 'v2': 'D'}",letter,
L3-44-00653-letter,L3-44-00653,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'D', 'v2': 'F'}",letter,
L3-44-00654-letter,L3-44-00654,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'K', 'v2': 'P'}",letter,
L3-44-00655-letter,L3-44-00655,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'I', 'v2': 'J'}",letter,
L3-44-00656-letter,L3-44-00656,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'E', 'v2': 'Y'}",letter,
L3-44-00657-letter,L3-44-00657,letter,,,1,1,True,False,"{'v2': 7, 'v1': 1}","{'v1': 'J', 'v2': 'H'}",letter,
L3-44-00658-letter,L3-44-00658,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'T', 'v2': 'Y'}",letter,
L3-44-00659-letter,L3-44-00659,letter,,,9,9,True,False,"{'v2': 3, 'v1': 9}","{'v1': 'I', 'v2': 'R'}",letter,
L3-44-00660-letter,L3-44-00660,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'H', 'v2': 'I'}",letter,
L3-44-00661-letter,L3-44-00661,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'Y', 'v2': 'T'}",letter,
L3-44-00662-letter,L3-44-00662,letter,,,3,3,True,False,"{'v2': 5, 'v1': 3}","{'v1': 'Y', 'v2': 'P'}",letter,
L3-44-00663-letter,L3-44-00663,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'I', 'v2': 'O'}",letter,
L3-44-00664-letter,L3-44-00664,letter,,,1,1,True,False,"{'v2': 5, 'v1': 1}","{'v1': 'P', 'v2': 'A'}",letter,
L3-44-00665-letter,L3-44-00665,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'Q', 'v2': 'N'}",letter,
L3-44-00666-letter,L3-44-00666,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'L', 'v2': 'J'}",letter,
L3-44-00667-letter,L3-44-00667,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'A', 'v2': 'C'}",letter,
L3-44-00668-letter,L3-44-00668,letter,,,4,4,True,False,"{'v2': 5, 'v1': 4}","{'v1': 'X', 'v2': 'D'}",letter,
L3-44-00669-letter,L3-44-00669,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'N', 'v2': 'L'}",letter,
L3-44-00670-letter,L3-44-00670,letter,,,3,3,True,False,"{'v2': 3, 'v1': 3}","{'v1': 'F', 'v2': 'G'}",letter,
